id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
1383673,"The Wharf Apartments, Woolloomooloo",7490987,Matthew,,Sydney,-33.86989,151.2195,Entire home/apt,200,90,0,,,1,90,0,
1394532,KT 1   inner city ( house ),3564414,Paris,,Sydney,-33.89505,151.21252,Private room,55,90,30,2017-02-23,0.23,2,90,0,
1394990,Modern apartment in heart of Sydney,7539151,Holly,,Sydney,-33.87245,151.21646,Entire home/apt,500,2,49,2024-04-21,0.37,1,179,11,PID-STRA-45451
1408891,Glebe 2 Bd   city views /parking,7598416,Penny,,Sydney,-33.8784,151.18658,Entire home/apt,323,90,12,2020-01-03,0.09,1,365,0,
1409169,Modern Beach House close to the beach,7600155,Jason,,Warringah,-33.7619514465332,151.2977294921875,Entire home/apt,1650,7,2,2020-01-03,0.02,1,49,0,PID-STRA-13538
1451160,Peaceful Art Deco Sanctuary in Paddington,7787633,Jorge,,Sydney,-33.87828,151.21869,Entire home/apt,349,2,38,2024-01-02,0.29,1,337,3,PID-STRA-20319
1452636,Stunning Balmain terrace in peaceful surrounds,2385029,Elise,,Leichhardt,-33.85628,151.17935,Entire home/apt,850,3,4,2017-01-28,0.03,1,89,0,PID-STRA-61536
1456826,Tropical Hide-Away close to Manly,6827689,Martine,,Manly,-33.79453,151.27,Entire home/apt,550,15,11,2024-01-09,0.09,2,151,1,PID-STRA-5615
1469185,Refuge Cove On Pittwater With Views,7867935,Robyn,,Pittwater,-33.63594,151.3056,Entire home/apt,225,2,66,2023-12-17,0.51,1,270,2,PID-STRA-4479
1477506,Sydney Great Home @ Olympic Park,1526109,Andrew,,Auburn,-33.83676,151.05906,Private room,95,1,301,2024-06-09,2.30,1,272,63,PID-STRA-25875
1480417,Delightful studio opposite Sydney Uni,5900433,Daniel,,Sydney,-33.88308,151.19187,Entire home/apt,99,90,111,2020-03-26,0.85,1,99,0,PID-STRA-12887-2
1484181,Lapwing Luxury,7940457,Donna,,Penrith,-33.72748,150.69909,Entire home/apt,383,28,35,2024-05-22,0.28,11,173,4,Exempt
1484520,"Great Location, Close to everything",6864431,Tracy,,North Sydney,-33.83432,151.19104,Entire home/apt,195,7,67,2023-05-31,0.53,1,240,0,PID-STRA-9984
1500360,Manly Seaside Bliss fabulous ocean and beach views,8017672,Jenny,,Manly,-33.79629,151.28632,Entire home/apt,187,3,74,2024-05-24,0.66,1,160,13,PID-STRA-1115
1516013,Your Domain for Two  in Newtown,8094649,Coleen,,Sydney,-33.89185,151.1801,Entire home/apt,153,4,136,2024-05-30,1.08,3,288,24,PID-STRA-20444-2
1516150,large granny flat close to beach,8095513,Monika,,Randwick,-33.98099,151.2439,Entire home/apt,140,90,0,,,1,365,0,
1521151,Manly/Manly Vale: Peaceful Self-Contained Studio,2357811,Jill,,Warringah,-33.7849,151.27432,Entire home/apt,180,2,76,2024-04-02,0.73,1,167,22,PID-STRA-8240
1521258,Art Deco Beach Apt Bondi Beach,2494240,Gustavo,,Waverley,-33.89245,151.27283,Entire home/apt,90,7,86,2024-06-09,0.66,1,138,23,PID-STRA-15918
1521901,Bougainvilleas Bed and Breakfast,6827689,Martine,,Manly,-33.79453,151.27,Private room,160,2,46,2024-02-25,0.35,2,121,6,PID-STRA-5615
1548155,Charming home in great location.,8210210,Diana & Steve,,Mosman,-33.81847,151.23586,Entire home/apt,795,90,2,2016-01-03,0.02,2,365,0,
1548191,Luxury Ocean Front House Beached At Bungan,6676972,Luxury Holidays,,Pittwater,-33.6642,151.31895,Entire home/apt,3567,14,2,2018-01-07,0.02,1,364,0,PID-STRA-22661
1584102,Beachside Apartment Waterfront,4903605,Bernadette,,Randwick,-33.96818,151.2519,Entire home/apt,178,6,231,2024-05-30,1.89,1,105,20,PID-STRA-24657
1584760,Ultrachic executive beach apartment,6677867,Joanne,,Manly,-33.79653,151.28651,Entire home/apt,229,2,108,2024-05-30,0.85,1,220,33,PID-STRA-7636
1598045,"BEST LOCATION, GREAT APARTMENT!",1972133,Phillip,,Waverley,-33.88775,151.2842,Entire home/apt,339,90,0,,,11,365,0,PID-STRA-25781
1598143,BONDI BEACH PAD_BEST VALUE IN BEST BONDI LOCATION!,1972133,Phillip,,Waverley,-33.88785,151.28215,Entire home/apt,328,21,16,2024-01-19,0.12,11,355,5,PID-STRA-25781
1606341,THE BEACH PAD @ BONDI BEACH,8557626,Veronica,,Waverley,-33.88896,151.27746,Entire home/apt,240,364,393,2024-04-09,3.19,4,39,26,PID-STRA-34349
1623648,Private room with harbour views,6220032,Paul,,Waverley,-33.87557,151.2791,Private room,120,90,0,,,1,365,0,
1624855,"50 metres to beach, great seaside getaway!",8639927,Michelle  And Rob,,Warringah,-33.76832,151.29368,Entire home/apt,163,2,26,2024-06-07,1.66,3,252,14,PID-STRA-48639
1641560,Family Friendly 3 bedroom Bondi Beach House,8270548,Kendall,,Waverley,-33.88294,151.27331,Entire home/apt,543,7,3,2024-01-02,0.03,1,73,1,PID-STRA-40483
1664928,Private Apartment Oasis near King Street and Sydney Park,8819120,Mark,,Sydney,-33.90373,151.1834,Entire home/apt,183,3,301,2024-06-05,2.37,1,72,26,PID-STRA-11551
1665739,Clovelly Beach House Entire Home,8823387,Susan,,Randwick,-33.90963,151.25617,Entire home/apt,500,30,0,,,1,191,0,PID-STRA-64327
1668941,Cosy room in comfortable home,8210210,Diana & Steve,,Mosman,-33.81856,151.23623,Private room,98,90,12,2017-03-18,0.09,2,365,0,
1669063,Dulwich Hill Urban Retreat,2308825,Rohan,,Marrickville,-33.90762,151.13515,Private room,182,90,2,2017-08-16,0.02,1,365,0,
1678160,THE COBBLES Independent Apartment in Heritage Home,1801684,Anne,,North Sydney,-33.83846,151.22445,Entire home/apt,145,4,99,2024-06-02,0.76,1,66,8,PID-STRA-5607
1685109,Trendy Terrace Home in Surry Hills,8908921,Dan,,Sydney,-33.88254,151.21094,Entire home/apt,326,4,129,2024-05-19,0.99,1,129,20,PID-STRA-57261
1693472,"5-8 Beds, Beachside Freshwater Oasis",8945737,Karen,,Warringah,-33.77413,151.28838,Entire home/apt,,90,40,2024-02-11,0.48,2,348,4,PID-STRA-17342
1704477,"Comfort @ Kareela, Sutherland Shire",8998185,Sue & David,,Sutherland Shire,-34.02207,151.08327,Entire home/apt,105,2,198,2024-05-25,1.55,1,80,29,PID-STRA-8597
1714235,"Sandstone Cottage, Great Mackerel Beach",9041452,Richard & Claudia,,Pittwater,-33.59335,151.30213,Entire home/apt,700,2,150,2024-04-28,1.18,1,342,15,PID-STRA-16473
1725625,"Bright, artistic modern designer home in Annandale",7295333,Jayne,,Leichhardt,-33.8828,151.17378,Entire home/apt,315,84,62,2023-11-25,0.49,1,161,2,PID-STRA-5410
1728566,Bondi Beachfront Loft Apartment - Amazing Location,5232194,Todd,,Waverley,-33.88867,151.27889,Entire home/apt,150,2,22,2024-05-12,0.21,1,63,1,PID-STRA-29984
1747259,Absolute Beachfront in Avalon,9195390,Naomi,,Pittwater,-33.62505,151.31836,Entire home/apt,686,2,49,2024-01-05,0.39,1,364,3,PID-STRA-10303
1759408,Avalon Haven,6489984,Barry,,Pittwater,-33.6389,151.32366,Entire home/apt,,90,0,,,1,365,0,PID-STRA-5709
1763514,Two Lovely Fully Furnished Rooms Available,9269438,Joy,,Randwick,-33.93304,151.2569,Entire home/apt,136,180,80,2020-01-04,0.62,1,262,0,
1764733,Beach House Sanctuary,1449119,Zoe,,Pittwater,-33.61732,151.33208,Entire home/apt,590,7,31,2023-01-03,0.24,1,354,0,PID-STRA-10067
1769186,A Unique Potts Point Hideaway,2430835,Chris,,Sydney,-33.87225,151.22575,Entire home/apt,199,5,106,2024-05-10,0.82,1,330,18,PID-STRA-10324
1770560,Perfect Beach home with everything,9300729,Jacki,,Warringah,-33.76212,151.29865,Entire home/apt,1500,10,31,2024-01-11,0.35,1,121,1,PID-STRA-7085
1774193,Elms in the heart of Newtown,8094649,Coleen,,Sydney,-33.89278,151.18002,Entire home/apt,280,4,63,2024-04-03,0.52,3,173,1,PID-STRA-25853
1808700,Luxe Opera and Harbour Bridge Views - Best in Syd,8939894,James,,North Sydney,-33.85165,151.21751,Entire home/apt,514,2,766,2024-05-28,5.95,1,294,78,PID-STRA-7302
1816009,Spacious 2 bdr panoramic city views,9430512,Loryn,,Randwick,-33.94006,151.23441,Entire home/apt,148,90,0,,,1,244,0,
1837068,Relaxing Holidays on Balmoral Beach,7813800,Alasdair,,Mosman,-33.82855,151.25232,Entire home/apt,450,7,96,2024-02-02,0.76,1,62,1,PID-STRA-12530
1852715,Quiet Oasis in Darlinghurst,9182280,Jo,,Sydney,-33.877281,151.224197,Entire home/apt,252,5,302,2024-06-04,2.35,3,138,44,PID-STRA-13264-4
1857470,Manly: 1860's Sandstone oasis,516506,Kim,,Manly,-33.79418,151.27555,Entire home/apt,329,90,20,2021-04-05,0.16,1,364,0,
1866006,Sydney Darling Harbour & Chinatown,9359294,LTS.Travel,,Sydney,-33.87698,151.20171,Entire home/apt,181,3,276,2024-04-17,2.14,1,306,7,Exempt
1869390,Stunning North Aspect Family Home!,9744028,Shara,,Sutherland Shire,-34.05958,151.12776,Entire home/apt,1000,2,42,2024-04-15,0.33,1,342,5,PID-STRA-56071
1869653,Gorgeous Rozelle Studio Apartment,2198824,Skye,,Leichhardt,-33.86746,151.17117,Entire home/apt,216,4,35,2024-03-26,0.28,2,322,7,PID-STRA-13935
1877472,The Hideaway -  Guesthouse 5 minutes walk to Beach,9778258,Gemma,,Pittwater,-33.68909,151.30452,Entire home/apt,129,1,369,2024-06-07,2.88,1,136,27,PID-STRA-16777
1886610,BRONTE Garden Apt  - FABULOUS UNIQUE DESIGNER APT,3699017,Yolande,,Waverley,-33.9059,151.25761,Entire home/apt,195,2,446,2024-06-10,3.48,1,239,60,PID-STRA-9014-1
1903284,"Central & Tranquil in a Vibrant Area, Walk to CBD",3809995,Charlotte,,Sydney,-33.87144,151.22306,Entire home/apt,218,2,431,2024-03-07,3.40,3,304,26,PID-STRA-14807
1907162,A beach break AND a lake!,9898323,Teri,,Warringah,-33.72063,151.29623,Entire home/apt,371,90,4,2019-01-06,0.03,1,364,0,
1907945,"Urban oasis, house, close to city, airport, train.",9901656,Sue,,Sydney,-33.89871,151.18932,Entire home/apt,220,35,29,2024-04-01,0.23,2,54,5,PID-STRA-9699
1910165,Walk to Newport Beach from a Warm Studio,9912170,Megan,,Pittwater,-33.66061,151.32214,Entire home/apt,180,2,186,2024-06-10,1.45,2,125,20,PID-STRA-3130
1921224,Private oasis in prime area of Manly,9958007,Julia,,Manly,-33.78974,151.28122,Entire home/apt,1000,7,2,2015-10-19,0.02,1,285,0,PID-STRA-66436
1927075,"Light, Spacious Family Friendly Bondi Beach House",2725108,Annabelle And Ben,,Waverley,-33.8896598815918,151.26869201660156,Entire home/apt,800,5,16,2024-04-18,0.13,1,158,2,PID-STRA-1989
1937096,HUGE 1 BED HARBOUR VIEW APARTMENT,5696989,La,,Waverley,-33.89175,151.24497,Entire home/apt,243,90,37,2018-04-20,0.29,1,362,0,
1940766,"Poolside Writer's Retreat, Oatley",10038276,Rosemary,,Hurstville,-33.98697,151.07455,Entire home/apt,130,2,15,2024-06-07,0.22,1,66,3,PID-STRA-58402
1941785,Cronulla Beach House,9674919,Loretta,,Sutherland Shire,-34.06333,151.15172,Entire home/apt,2000,14,8,2019-04-01,0.09,1,263,0,PID-STRA-38234
1957332,Modern Terrace House,10117221,Tony,,Sydney,-33.90001,151.18946,Private room,133,2,88,2024-03-02,0.69,1,2,11,PID-STRA-12042
1961902,Jet Flamingo: Rockstar Villa,10137646,Jet,,Waverley,-33.88898,151.27266,Entire home/apt,1703,1,156,2024-06-02,1.26,4,278,38,Exempt
1963395,Sydney Burwood Top Floor Apartment,10144294,Mandy,,Burwood,-33.87819,151.10297,Entire home/apt,113,90,209,2020-10-07,1.66,5,248,0,
1967288,Gladesville By The Water,9846375,Angela,,Ryde,-33.83911,151.12537,Entire home/apt,215,1,338,2024-05-19,2.66,1,338,33,Exempt
1968430,Nth Bondi 2BD Serene & Child friendly + Pool,7471543,Larnce,,Waverley,-33.88473,151.28011,Entire home/apt,399,7,24,2024-02-24,0.37,1,41,5,PID-STRA-1699-2
1973045,"Urban Oasis close to the airport, trains & city.",9901656,Sue,,Sydney,-33.89941,151.18752,Private room,110,2,113,2024-06-05,0.97,2,126,51,PID-STRA-9699
1979812,The Beach Retreat,10217099,Jeremy,,Randwick,-33.92416,151.25359,Entire home/apt,204,1,296,2024-06-07,2.31,5,230,72,PID-STRA-38713
1979927,Coogee Beachside Retreat,10217099,Jeremy,,Randwick,-33.92112,151.25662,Entire home/apt,200,1,272,2024-06-07,2.22,5,207,86,PID-STRA-47016
1979960,Stately Darlinghurst Terrace,10217099,Jeremy,,Sydney,-33.87688,151.2171,Entire home/apt,507,1,318,2024-06-09,2.51,5,219,51,PID-STRA-38710
1989968,Spacious comfortable 2 bedroom. Handy location.,10262340,Jacquie,,Randwick,-33.90936,151.23764,Entire home/apt,230,2,53,2024-06-08,0.42,1,25,7,PID-STRA-9261-1
1991467,Relaxed Beachside Living,8252013,Eloise,,Warringah,-33.77813,151.28214,Entire home/apt,250,90,8,2020-01-07,0.07,1,365,0,
1996254,Bondi Beach Hideaway,5567847,Nicole,,Waverley,-33.88617,151.27649,Entire home/apt,470,6,62,2022-10-01,0.49,1,48,0,PID-STRA-66178
2008918,Avalon Horizons — Studio Apt w/Pool & Ocean Views,10338830,Jack & Diane,,Pittwater,-33.64487,151.32039,Entire home/apt,235,3,61,2024-03-10,0.48,1,315,2,PID-STRA-1754
2012777,New Townhouse Inner Sydney Earlwood,10355323,Marie,,Canterbury,-33.91838,151.11716,Entire home/apt,199,2,65,2024-04-29,0.52,1,74,4,PID-STRA-57151
2033151,Beautifully Renovated Paddington Apartment,5727462,Julia,,Woollahra,-33.882183,151.226715,Entire home/apt,198,90,99,2024-05-30,0.78,1,19,54,PID-STRA-29115
2047261,"Waterfront Bayview, 2bedrm+Parking",10113957,Gloria,,North Sydney,-33.84725,151.20974,Entire home/apt,298,90,99,2017-01-02,0.78,1,364,0,
2047577,Interior Designed Beach House,10462380,Frankie,,Randwick,-33.94056,151.26037,Entire home/apt,1450,7,1,2021-01-11,0.02,1,56,0,PID-STRA-65478
2053171,"Bondi/Tamarama, Amazing Ocean Views",10519939,Nicole,,Waverley,-33.89863,151.27028,Entire home/apt,257,90,11,2019-02-12,0.09,1,364,0,
2062003,Inner West Sydney Townhouse,5751656,Gwen,,Leichhardt,-33.8626,151.16442,Entire home/apt,173,3,112,2024-06-04,0.89,1,47,9,PID-STRA-3641-3
2072184,"Spacious 3br duplex,parking,stroll to beach",7432661,Dorota,,Waverley,-33.8902,151.27423,Entire home/apt,284,2,90,2024-06-02,0.72,1,147,10,PID-STRA-14696
2077065,"Beach Views, Balcony, Garage, 3 Min Walk to Beach",10614585,Lisa,,Warringah,-33.783543,151.287643,Entire home/apt,171,4,100,2024-05-01,0.79,1,162,9,PID-STRA-14822-5
2079278,Beautiful penthouse apartment,10623677,Claire,,Woollahra,-33.87459,151.23797,Entire home/apt,540,90,0,,,1,365,0,
2079709,North Bondi Beach at the Ben Buckler Point,10625912,Lisa,,Waverley,-33.89367,151.28323,Entire home/apt,264,7,46,2024-02-24,0.43,1,60,4,PID-STRA-26222
2082555,Comfy unit in leafy Nth Shore,10638153,Victoria,,Willoughby,-33.7818,151.20197,Entire home/apt,130,90,12,2016-07-25,0.12,1,272,0,
2083539,Views of CBD/Anzac Bridge/Blue Mountains - 2BR Apt,10642428,Jerry,,Leichhardt,-33.88442,151.16778,Private room,96,3,44,2023-06-06,0.35,2,175,0,PID-STRA-11920
2099368,Beachfront - The Beach Shack,10707598,Janelle,,Pittwater,-33.66284,151.3233,Entire home/apt,295,3,219,2024-04-27,1.73,1,333,10,PID-STRA-5114
2105711,Beautifully relaxing 2 bedroom garden apartment,10734921,Fiona,,Manly,-33.7958,151.26435,Entire home/apt,145,180,10,2019-01-23,0.08,1,180,0,
2132102,Highly Recommended Bondi apartment,10244117,Lauren,,Waverley,-33.89072,151.27376,Entire home/apt,120,90,138,2024-01-03,1.10,9,10,1,PID-STRA-29871
2136456,Spacious ensuite in Dee Why beach suburb,10903442,Andrew,,Warringah,-33.75326,151.28665,Private room,75,4,116,2024-04-27,0.93,1,155,10,PID-STRA-8094
2160836,Sunny Bondi Beach pad,11026509,Edward,,Waverley,-33.88859,151.27103,Entire home/apt,163,3,201,2024-05-04,1.60,1,136,10,PID-STRA-16619
2167538,"Modern Sydney home near beach,shops",11059668,Sophie,,Waverley,-33.89582,151.24549,Entire home/apt,650,90,1,2015-04-01,0.01,1,365,0,
2170953,Gorgeous wooden 2 bedroom cottage,2235120,Michael,,Pittwater,-33.69376,151.29014,Entire home/apt,150,90,9,2016-12-30,0.08,1,161,0,
2172385,Absolute Beachfront — The Mona View,11027939,Lucy,,Pittwater,-33.67616,151.31485,Entire home/apt,320,7,198,2024-03-02,1.58,1,191,11,PID-STRA-10212
2188156,Potts Point Apt - Regents Court B,1261500,Hugh,,Sydney,-33.87259,151.22414,Entire home/apt,180,7,291,2024-04-28,2.33,5,32,24,Exempt
2197550,Waterfront Apartment on a quiet cul-de-sac,7813812,Rosslyn,,Sydney,-33.86951,151.22807,Entire home/apt,400,7,81,2024-05-06,0.65,1,155,20,Exempt
2203762,Room in exquisite  home Erskineville,4378205,Jane,,Sydney,-33.9066,151.18517,Private room,,90,1,2024-01-10,0.19,1,81,1,PID-STRA-50927
2212520,Fantastic 1 bed apartment,5397596,Luigi,,Sydney,-33.88727,151.17955,Entire home/apt,,7,10,2024-05-13,0.13,1,0,6,PID-STRA-58526
2218225,Cowper Apartment -Randwick Close to Beach City,11317238,Brent,,Randwick,-33.90798,151.23899,Entire home/apt,325,2,134,2024-03-29,1.30,2,282,13,PID-STRA-22975
2223142,BEACH VIEW - 2 minute walk to the beach,11319478,Lou And Nat,,Waverley,-33.88846,151.28265,Entire home/apt,,4,15,2024-01-02,0.13,1,1,3,PID-STRA-7432
2238586,Townhouse in the Trees,612170,Barret & Simone,,Leichhardt,-33.8573,151.19404,Entire home/apt,335,3,69,2024-01-02,0.55,1,2,1,PID-STRA-24097
2256516,Harbourside7 - modern 1br unit with fab views,11523433,Annette,,North Sydney,-33.84806,151.20573,Entire home/apt,289,2,174,2024-04-08,1.38,1,151,18,PID-STRA-15712
2274007,Parkside Between Airport/Sydney NSW,4721463,Jude,,Sydney,-33.90243,151.20569,Private room,104,90,5,2019-01-04,0.05,1,363,0,
2279185,Charming 1BR/ensuite garden setting Brooklyn,1951184,Miriam,,Hornsby,-33.54976,151.20467,Entire home/apt,,90,192,2020-03-21,1.53,1,90,0,PID-STRA-20856
2285490,Modern City Pad,11454671,Sn,,Sydney,-33.87752,151.21271,Entire home/apt,202,2,393,2024-06-02,3.12,1,143,35,PID-STRA-11033
2285493,Rustic beachouse close to beach,11675790,Meagan,,Warringah,-33.78485,151.27411,Entire home/apt,450,7,10,2023-01-29,0.09,1,180,0,PID-STRA-55420
2291780,Stunning apartment-Full city views!,11707721,Nava,,Sydney,-33.90643,151.18179,Entire home/apt,187,4,114,2024-05-19,0.91,1,16,5,PID-STRA-23865-9
2292211,Dee Why Cottage,11710316,Jon & Patricia,,Warringah,-33.74065,151.2895,Entire home/apt,115,5,101,2024-05-22,0.82,1,98,11,PID-STRA-900
2299737,Metro Apartments on Darling Harbour,11747646,Metro Hotels,,Sydney,-33.86857,151.20383,Hotel room,247,1,835,2024-06-05,6.67,2,349,99,Exempt
2304919,Modern house with friendly couple Private Room #2.,9794787,Garry,,Hurstville,-33.96238,151.06918,Private room,60,90,4,2020-01-02,0.04,1,365,0,
2316066,Spacious apartment with distant ocean view.,11677823,Jan,,Warringah,-33.75689,151.28514,Entire home/apt,185,7,43,2024-05-15,0.35,1,44,13,PID-STRA-9537-2
2326607,4 bedroom beach house in Manly with pool,1110353,Miriam,,Manly,-33.79112,151.27961,Entire home/apt,609,90,18,2021-01-25,0.16,1,7,0,PID-STRA-63758
2328016,"Zen Room, Newtown, Sydney",1428322,Melissa,,Marrickville,-33.90474,151.17388,Private room,99,3,33,2024-05-28,0.26,2,87,10,PID-STRA-7464
2333966,Sunny Mediterranean House - Bondi Beach,11922690,Auke,,Waverley,-33.89408,151.27253,Entire home/apt,,7,6,2020-01-09,0.05,1,18,0,PID-STRA-61113
2392859,Fairlight Maison,4551633,JayJay,,Manly,-33.79366,151.27483,Entire home/apt,564,1,282,2024-04-01,2.30,1,243,22,PID-STRA-3523
2396968,Entire garden unit to yourself - Hunters Hill,12246300,Brooke,,Hunters Hill,-33.83288,151.15096,Entire home/apt,134,1,212,2024-06-10,10.02,1,141,103,PID-STRA-39927
2434101,Cozy room with separate bathroom.,12440693,Margie,,Camden,-34.05662,150.70902,Entire home/apt,90,1,429,2024-06-07,3.85,1,341,71,PID-STRA-8417
2438152,Large flat - steps from Bondi Beach,2486565,Dror,,Waverley,-33.88823,151.28342,Entire home/apt,650,5,6,2024-01-04,0.11,1,172,2,PID-STRA-34512
2448611,"Sunny and quiet, Lilyfield, close to Sydney centre",1248282,Victoria,,Leichhardt,-33.87266,151.16439,Entire home/apt,240,2,5,2024-05-19,0.04,1,79,2,PID-STRA-65356
2467441,Family home Sydney Northern Beaches,12618740,Ryoko,,Warringah,-33.75157,151.2417,Private room,85,90,11,2016-08-03,0.09,1,365,0,
2468217,Inner city oasis close to harbour and transport,12624248,Lynne,,Ashfield,-33.87896,151.14104,Entire home/apt,145,2,45,2024-05-07,0.41,1,127,15,PID-STRA-8416
2506504,Huge room in Classic Terrace. - Inner Sydney.,12829634,Marcelle & Peter,,Marrickville,-33.89739,151.16825,Private room,115,3,174,2024-05-31,1.60,3,90,8,PID-STRA-3250
2509648,Avalon Beachside Holiday Flat,12704811,Christine,,Pittwater,-33.62841,151.33226,Entire home/apt,130,2,224,2024-05-25,1.93,1,251,40,PID-STRA-2132
2511345,Quiet Beach House,12856477,Di,,Waverley,-33.89126,151.26681,Entire home/apt,400,4,24,2024-02-25,0.19,1,267,2,PID-STRA-4232
2539502,Large Bedroom in Coogee,547952,Freya,,Randwick,-33.91738,151.25468,Private room,150,90,0,,,1,365,0,
2546323,beautiful private  garden studio in sydney,13037683,Donna,,Willoughby,-33.798508,151.215561,Entire home/apt,111,2,261,2024-05-26,2.10,1,226,22,PID-STRA-3918-2
2547093,Little Av  Apartment at beach with ocean views,13041793,Rebecca,,Pittwater,-33.63784,151.33173,Entire home/apt,350,90,18,2021-12-29,0.24,1,177,0,PID-STRA-25777
2547558,Sweeping City Views from an Elegant Apartment,12979499,Cheryl,,Sydney,-33.88385,151.17607,Entire home/apt,340,2,307,2024-06-02,2.55,1,217,37,PID-STRA-6514
2561006,Central Sydney ArtDeco harbourside.,10007090,Glenn,,Sydney,-33.87537,151.22479,Entire home/apt,145,6,182,2024-04-13,2.13,3,301,19,PID-STRA-23855
2561206,"Newtown,super clean, solo rate or few more $ for 2",7044418,Narelle,,Marrickville,-33.89827,151.17783,Entire home/apt,158,2,109,2024-06-03,0.88,2,19,22,PID-STRA-22177
